0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.440000000000000036e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.280000000000000071e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.120000000000000107e+01,0.000000000000000000e+00
0.000000000000000000e+00,9.600000000000001421e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000001776e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.400000000000002132e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.800000000000002487e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.200000000000002398e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000002309e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.220446049250313081e-15,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.891634483401269495e+00,0.000000000000000000e+00,6.493989384093670214e-01
1.578281018792787593e+00,0.000000000000000000e+00,1.228425425379335412e+00
1.093896316244853839e+00,0.000000000000000000e+00,1.674332956525057092e+00
4.909709742815985267e-01,0.000000000000000000e+00,1.938800531878661193e+00
-1.651586909446645657e-01,0.000000000000000000e+00,1.993168986013339694e+00
-8.033908493059385147e-01,0.000000000000000000e+00,1.831546653310115014e+00
-1.354563143251481749e+00,0.000000000000000000e+00,1.471447821346263618e+00
-1.758947502412977926e+00,0.000000000000000000e+00,9.518947860741473477e-01
-1.972722606805444645e+00,0.000000000000000000e+00,3.291891805614680644e-01
-1.972722606805444645e+00,8.421052631578946901e-01,-3.291891805614676203e-01
-1.758947502412977926e+00,8.421052631578946901e-01,-9.518947860741469036e-01
-1.354563143251482860e+00,8.421052631578946901e-01,-1.471447821346262730e+00
-8.033908493059397360e-01,8.421052631578946901e-01,-1.831546653310114126e+00
-1.651586909446654816e-01,8.421052631578946901e-01,-1.993168986013339250e+00
4.909709742815976385e-01,8.421052631578946901e-01,-1.938800531878661415e+00
1.093896316244852951e+00,8.421052631578946901e-01,-1.674332956525057536e+00
1.578281018792786927e+00,8.421052631578946901e-01,-1.228425425379335856e+00
1.891634483401269051e+00,8.421052631578946901e-01,-6.493989384093675765e-01
2.000000000000000000e+00,8.421052631578946901e-01,-4.898587196589412829e-16
2.000000000000000000e+00,1.684210526315789380e+00,0.000000000000000000e+00
1.891634483401269495e+00,1.684210526315789380e+00,6.493989384093670214e-01
1.578281018792787593e+00,1.684210526315789380e+00,1.228425425379335412e+00
1.093896316244853839e+00,1.684210526315789380e+00,1.674332956525057092e+00
4.909709742815985267e-01,1.684210526315789380e+00,1.938800531878661193e+00
-1.651586909446645657e-01,1.684210526315789380e+00,1.993168986013339694e+00
-8.033908493059385147e-01,1.684210526315789380e+00,1.831546653310115014e+00
-1.354563143251481749e+00,1.684210526315789380e+00,1.471447821346263618e+00
-1.758947502412977926e+00,1.684210526315789380e+00,9.518947860741473477e-01
-1.972722606805444645e+00,1.684210526315789380e+00,3.291891805614680644e-01
-1.972722606805444645e+00,2.526315789473684070e+00,-3.291891805614676203e-01
-1.758947502412977926e+00,2.526315789473684070e+00,-9.518947860741469036e-01
-1.354563143251482860e+00,2.526315789473684070e+00,-1.471447821346262730e+00
-8.033908493059397360e-01,2.526315789473684070e+00,-1.831546653310114126e+00
-1.651586909446654816e-01,2.526315789473684070e+00,-1.993168986013339250e+00
4.909709742815976385e-01,2.526315789473684070e+00,-1.938800531878661415e+00
1.093896316244852951e+00,2.526315789473684070e+00,-1.674332956525057536e+00
1.578281018792786927e+00,2.526315789473684070e+00,-1.228425425379335856e+00
1.891634483401269051e+00,2.526315789473684070e+00,-6.493989384093675765e-01
2.000000000000000000e+00,2.526315789473684070e+00,-4.898587196589412829e-16
2.000000000000000000e+00,3.368421052631578760e+00,0.000000000000000000e+00
1.891634483401269495e+00,3.368421052631578760e+00,6.493989384093670214e-01
1.578281018792787593e+00,3.368421052631578760e+00,1.228425425379335412e+00
1.093896316244853839e+00,3.368421052631578760e+00,1.674332956525057092e+00
4.909709742815985267e-01,3.368421052631578760e+00,1.938800531878661193e+00
-1.651586909446645657e-01,3.368421052631578760e+00,1.993168986013339694e+00
-8.033908493059385147e-01,3.368421052631578760e+00,1.831546653310115014e+00
-1.354563143251481749e+00,3.368421052631578760e+00,1.471447821346263618e+00
-1.758947502412977926e+00,3.368421052631578760e+00,9.518947860741473477e-01
-1.972722606805444645e+00,3.368421052631578760e+00,3.291891805614680644e-01
-1.972722606805444645e+00,4.210526315789473450e+00,-3.291891805614676203e-01
-1.758947502412977926e+00,4.210526315789473450e+00,-9.518947860741469036e-01
-1.354563143251482860e+00,4.210526315789473450e+00,-1.471447821346262730e+00
-8.033908493059397360e-01,4.210526315789473450e+00,-1.831546653310114126e+00
-1.651586909446654816e-01,4.210526315789473450e+00,-1.993168986013339250e+00
4.909709742815976385e-01,4.210526315789473450e+00,-1.938800531878661415e+00
1.093896316244852951e+00,4.210526315789473450e+00,-1.674332956525057536e+00
1.578281018792786927e+00,4.210526315789473450e+00,-1.228425425379335856e+00
1.891634483401269051e+00,4.210526315789473450e+00,-6.493989384093675765e-01
2.000000000000000000e+00,4.210526315789473450e+00,-4.898587196589412829e-16
2.000000000000000000e+00,5.052631578947368141e+00,0.000000000000000000e+00
1.891634483401269495e+00,5.052631578947368141e+00,6.493989384093670214e-01
1.578281018792787593e+00,5.052631578947368141e+00,1.228425425379335412e+00
1.093896316244853839e+00,5.052631578947368141e+00,1.674332956525057092e+00
4.909709742815985267e-01,5.052631578947368141e+00,1.938800531878661193e+00
-1.651586909446645657e-01,5.052631578947368141e+00,1.993168986013339694e+00
-8.033908493059385147e-01,5.052631578947368141e+00,1.831546653310115014e+00
-1.354563143251481749e+00,5.052631578947368141e+00,1.471447821346263618e+00
-1.758947502412977926e+00,5.052631578947368141e+00,9.518947860741473477e-01
-1.972722606805444645e+00,5.052631578947368141e+00,3.291891805614680644e-01
-1.972722606805444645e+00,5.894736842105262831e+00,-3.291891805614676203e-01
-1.758947502412977926e+00,5.894736842105262831e+00,-9.518947860741469036e-01
-1.354563143251482860e+00,5.894736842105262831e+00,-1.471447821346262730e+00
-8.033908493059397360e-01,5.894736842105262831e+00,-1.831546653310114126e+00
-1.651586909446654816e-01,5.894736842105262831e+00,-1.993168986013339250e+00
4.909709742815976385e-01,5.894736842105262831e+00,-1.938800531878661415e+00
1.093896316244852951e+00,5.894736842105262831e+00,-1.674332956525057536e+00
1.578281018792786927e+00,5.894736842105262831e+00,-1.228425425379335856e+00
1.891634483401269051e+00,5.894736842105262831e+00,-6.493989384093675765e-01
2.000000000000000000e+00,5.894736842105262831e+00,-4.898587196589412829e-16
2.000000000000000000e+00,6.736842105263157521e+00,0.000000000000000000e+00
1.891634483401269495e+00,6.736842105263157521e+00,6.493989384093670214e-01
1.578281018792787593e+00,6.736842105263157521e+00,1.228425425379335412e+00
1.093896316244853839e+00,6.736842105263157521e+00,1.674332956525057092e+00
4.909709742815985267e-01,6.736842105263157521e+00,1.938800531878661193e+00
-1.651586909446645657e-01,6.736842105263157521e+00,1.993168986013339694e+00
-8.033908493059385147e-01,6.736842105263157521e+00,1.831546653310115014e+00
-1.354563143251481749e+00,6.736842105263157521e+00,1.471447821346263618e+00
-1.758947502412977926e+00,6.736842105263157521e+00,9.518947860741473477e-01
-1.972722606805444645e+00,6.736842105263157521e+00,3.291891805614680644e-01
-1.972722606805444645e+00,7.578947368421052211e+00,-3.291891805614676203e-01
-1.758947502412977926e+00,7.578947368421052211e+00,-9.518947860741469036e-01
-1.354563143251482860e+00,7.578947368421052211e+00,-1.471447821346262730e+00
-8.033908493059397360e-01,7.578947368421052211e+00,-1.831546653310114126e+00
-1.651586909446654816e-01,7.578947368421052211e+00,-1.993168986013339250e+00
4.909709742815976385e-01,7.578947368421052211e+00,-1.938800531878661415e+00
1.093896316244852951e+00,7.578947368421052211e+00,-1.674332956525057536e+00
1.578281018792786927e+00,7.578947368421052211e+00,-1.228425425379335856e+00
1.891634483401269051e+00,7.578947368421052211e+00,-6.493989384093675765e-01
2.000000000000000000e+00,7.578947368421052211e+00,-4.898587196589412829e-16
2.000000000000000000e+00,8.421052631578946901e+00,0.000000000000000000e+00
1.891634483401269495e+00,8.421052631578946901e+00,6.493989384093670214e-01
1.578281018792787593e+00,8.421052631578946901e+00,1.228425425379335412e+00
1.093896316244853839e+00,8.421052631578946901e+00,1.674332956525057092e+00
4.909709742815985267e-01,8.421052631578946901e+00,1.938800531878661193e+00
-1.651586909446645657e-01,8.421052631578946901e+00,1.993168986013339694e+00
-8.033908493059385147e-01,8.421052631578946901e+00,1.831546653310115014e+00
-1.354563143251481749e+00,8.421052631578946901e+00,1.471447821346263618e+00
-1.758947502412977926e+00,8.421052631578946901e+00,9.518947860741473477e-01
-1.972722606805444645e+00,8.421052631578946901e+00,3.291891805614680644e-01
-1.972722606805444645e+00,9.263157894736842479e+00,-3.291891805614676203e-01
-1.758947502412977926e+00,9.263157894736842479e+00,-9.518947860741469036e-01
-1.354563143251482860e+00,9.263157894736842479e+00,-1.471447821346262730e+00
-8.033908493059397360e-01,9.263157894736842479e+00,-1.831546653310114126e+00
-1.651586909446654816e-01,9.263157894736842479e+00,-1.993168986013339250e+00
4.909709742815976385e-01,9.263157894736842479e+00,-1.938800531878661415e+00
1.093896316244852951e+00,9.263157894736842479e+00,-1.674332956525057536e+00
1.578281018792786927e+00,9.263157894736842479e+00,-1.228425425379335856e+00
1.891634483401269051e+00,9.263157894736842479e+00,-6.493989384093675765e-01
2.000000000000000000e+00,9.263157894736842479e+00,-4.898587196589412829e-16
2.000000000000000000e+00,1.010526315789473628e+01,0.000000000000000000e+00
1.891634483401269495e+00,1.010526315789473628e+01,6.493989384093670214e-01
1.578281018792787593e+00,1.010526315789473628e+01,1.228425425379335412e+00
1.093896316244853839e+00,1.010526315789473628e+01,1.674332956525057092e+00
4.909709742815985267e-01,1.010526315789473628e+01,1.938800531878661193e+00
-1.651586909446645657e-01,1.010526315789473628e+01,1.993168986013339694e+00
-8.033908493059385147e-01,1.010526315789473628e+01,1.831546653310115014e+00
-1.354563143251481749e+00,1.010526315789473628e+01,1.471447821346263618e+00
-1.758947502412977926e+00,1.010526315789473628e+01,9.518947860741473477e-01
-1.972722606805444645e+00,1.010526315789473628e+01,3.291891805614680644e-01
-1.972722606805444645e+00,1.094736842105263008e+01,-3.291891805614676203e-01
-1.758947502412977926e+00,1.094736842105263008e+01,-9.518947860741469036e-01
-1.354563143251482860e+00,1.094736842105263008e+01,-1.471447821346262730e+00
-8.033908493059397360e-01,1.094736842105263008e+01,-1.831546653310114126e+00
-1.651586909446654816e-01,1.094736842105263008e+01,-1.993168986013339250e+00
4.909709742815976385e-01,1.094736842105263008e+01,-1.938800531878661415e+00
1.093896316244852951e+00,1.094736842105263008e+01,-1.674332956525057536e+00
1.578281018792786927e+00,1.094736842105263008e+01,-1.228425425379335856e+00
1.891634483401269051e+00,1.094736842105263008e+01,-6.493989384093675765e-01
2.000000000000000000e+00,1.094736842105263008e+01,-4.898587196589412829e-16
2.000000000000000000e+00,1.178947368421052566e+01,0.000000000000000000e+00
1.891634483401269495e+00,1.178947368421052566e+01,6.493989384093670214e-01
1.578281018792787593e+00,1.178947368421052566e+01,1.228425425379335412e+00
1.093896316244853839e+00,1.178947368421052566e+01,1.674332956525057092e+00
4.909709742815985267e-01,1.178947368421052566e+01,1.938800531878661193e+00
-1.651586909446645657e-01,1.178947368421052566e+01,1.993168986013339694e+00
-8.033908493059385147e-01,1.178947368421052566e+01,1.831546653310115014e+00
-1.354563143251481749e+00,1.178947368421052566e+01,1.471447821346263618e+00
-1.758947502412977926e+00,1.178947368421052566e+01,9.518947860741473477e-01
-1.972722606805444645e+00,1.178947368421052566e+01,3.291891805614680644e-01
-1.972722606805444645e+00,1.263157894736842124e+01,-3.291891805614676203e-01
-1.758947502412977926e+00,1.263157894736842124e+01,-9.518947860741469036e-01
-1.354563143251482860e+00,1.263157894736842124e+01,-1.471447821346262730e+00
-8.033908493059397360e-01,1.263157894736842124e+01,-1.831546653310114126e+00
-1.651586909446654816e-01,1.263157894736842124e+01,-1.993168986013339250e+00
4.909709742815976385e-01,1.263157894736842124e+01,-1.938800531878661415e+00
1.093896316244852951e+00,1.263157894736842124e+01,-1.674332956525057536e+00
1.578281018792786927e+00,1.263157894736842124e+01,-1.228425425379335856e+00
1.891634483401269051e+00,1.263157894736842124e+01,-6.493989384093675765e-01
2.000000000000000000e+00,1.263157894736842124e+01,-4.898587196589412829e-16
2.000000000000000000e+00,1.347368421052631504e+01,0.000000000000000000e+00
1.891634483401269495e+00,1.347368421052631504e+01,6.493989384093670214e-01
1.578281018792787593e+00,1.347368421052631504e+01,1.228425425379335412e+00
1.093896316244853839e+00,1.347368421052631504e+01,1.674332956525057092e+00
4.909709742815985267e-01,1.347368421052631504e+01,1.938800531878661193e+00
-1.651586909446645657e-01,1.347368421052631504e+01,1.993168986013339694e+00
-8.033908493059385147e-01,1.347368421052631504e+01,1.831546653310115014e+00
-1.354563143251481749e+00,1.347368421052631504e+01,1.471447821346263618e+00
-1.758947502412977926e+00,1.347368421052631504e+01,9.518947860741473477e-01
-1.972722606805444645e+00,1.347368421052631504e+01,3.291891805614680644e-01
-1.972722606805444645e+00,1.431578947368420884e+01,-3.291891805614676203e-01
-1.758947502412977926e+00,1.431578947368420884e+01,-9.518947860741469036e-01
-1.354563143251482860e+00,1.431578947368420884e+01,-1.471447821346262730e+00
-8.033908493059397360e-01,1.431578947368420884e+01,-1.831546653310114126e+00
-1.651586909446654816e-01,1.431578947368420884e+01,-1.993168986013339250e+00
4.909709742815976385e-01,1.431578947368420884e+01,-1.938800531878661415e+00
1.093896316244852951e+00,1.431578947368420884e+01,-1.674332956525057536e+00
1.578281018792786927e+00,1.431578947368420884e+01,-1.228425425379335856e+00
1.891634483401269051e+00,1.431578947368420884e+01,-6.493989384093675765e-01
2.000000000000000000e+00,1.431578947368420884e+01,-4.898587196589412829e-16
2.000000000000000000e+00,1.515789473684210442e+01,0.000000000000000000e+00
1.891634483401269495e+00,1.515789473684210442e+01,6.493989384093670214e-01
1.578281018792787593e+00,1.515789473684210442e+01,1.228425425379335412e+00
1.093896316244853839e+00,1.515789473684210442e+01,1.674332956525057092e+00
4.909709742815985267e-01,1.515789473684210442e+01,1.938800531878661193e+00
-1.651586909446645657e-01,1.515789473684210442e+01,1.993168986013339694e+00
-8.033908493059385147e-01,1.515789473684210442e+01,1.831546653310115014e+00
-1.354563143251481749e+00,1.515789473684210442e+01,1.471447821346263618e+00
-1.758947502412977926e+00,1.515789473684210442e+01,9.518947860741473477e-01
-1.972722606805444645e+00,1.515789473684210442e+01,3.291891805614680644e-01
-1.972722606805444645e+00,1.600000000000000000e+01,-3.291891805614676203e-01
-1.758947502412977926e+00,1.600000000000000000e+01,-9.518947860741469036e-01
-1.354563143251482860e+00,1.600000000000000000e+01,-1.471447821346262730e+00
-8.033908493059397360e-01,1.600000000000000000e+01,-1.831546653310114126e+00
-1.651586909446654816e-01,1.600000000000000000e+01,-1.993168986013339250e+00
4.909709742815976385e-01,1.600000000000000000e+01,-1.938800531878661415e+00
1.093896316244852951e+00,1.600000000000000000e+01,-1.674332956525057536e+00
1.578281018792786927e+00,1.600000000000000000e+01,-1.228425425379335856e+00
1.891634483401269051e+00,1.600000000000000000e+01,-6.493989384093675765e-01
2.000000000000000000e+00,1.600000000000000000e+01,-4.898587196589412829e-16
2.234457428549490920e+00,1.600000000000000000e+01,0.000000000000000000e+00
2.173922895158831636e+00,1.606053453339065840e+01,5.130251613433999269e-01
1.998879150969795848e+00,1.623557827757969463e+01,9.704560860496750374e-01
1.728294901748804513e+00,1.650616252680068641e+01,1.322723035654795209e+00
1.391492149446170057e+00,1.684296527910332131e+01,1.531652420184142382e+00
1.024968698307041404e+00,1.720948873024244818e+01,1.574603498950538416e+00
6.684430514596605422e-01,1.756601437708982871e+01,1.446921856114991023e+00
3.605502948053399548e-01,1.787390713374415085e+01,1.162443778863548216e+00
1.346553859759322958e-01,1.809980204257355751e+01,7.519968809985764224e-01
1.523754346375971735e-02,1.821921988508573165e+01,2.600594526435597853e-01
3.129667144896745024e-01,1.851694905611164543e+01,-2.600594526435594522e-01
4.323845570018470807e-01,1.839753121359947130e+01,-7.519968809985760894e-01
6.582794658312540736e-01,1.817163630477006464e+01,-1.162443778863547550e+00
9.661722224855745500e-01,1.786374354811574605e+01,-1.446921856114990135e+00
1.322697869332955634e+00,1.750721790126836552e+01,-1.574603498950537972e+00
1.689221320472084287e+00,1.714069445012923509e+01,-1.531652420184142604e+00
2.026024072774718743e+00,1.680389169782660375e+01,-1.322723035654795432e+00
2.296608321995710078e+00,1.653330744860561197e+01,-9.704560860496753705e-01
2.471652066184745866e+00,1.635826370441657573e+01,-5.130251613434003710e-01
2.532186599575405594e+00,1.629772917102591379e+01,-3.869883885305636440e-16
2.829915770601320268e+00,1.659545834205183112e+01,0.000000000000000000e+00
2.769381237210660984e+00,1.665599287544248952e+01,5.130251613433999269e-01
2.594337493021625640e+00,1.683103661963152575e+01,9.704560860496750374e-01
2.323753243800633861e+00,1.710162086885251753e+01,1.322723035654795209e+00
1.986950491497999405e+00,1.743842362115514888e+01,1.531652420184142382e+00
1.620427040358870974e+00,1.780494707229427931e+01,1.574603498950538416e+00
1.263901393511490001e+00,1.816147271914165984e+01,1.446921856114991023e+00
9.560086368571694138e-01,1.846936547579597843e+01,1.162443778863548216e+00
7.301137280277618657e-01,1.869526038462538864e+01,7.519968809985764224e-01
6.106958855155891763e-01,1.881467822713755922e+01,2.600594526435597853e-01
9.084250565415039613e-01,1.911240739816347656e+01,-2.600594526435594522e-01
1.027842899053676540e+00,1.899298955565130242e+01,-7.519968809985760894e-01
1.253737807883083644e+00,1.876709464682189576e+01,-1.162443778863547550e+00
1.561630564537404009e+00,1.845920189016757362e+01,-1.446921856114990135e+00
1.918156211384785204e+00,1.810267624332019309e+01,-1.574603498950537972e+00
2.284679662523913635e+00,1.773615279218106622e+01,-1.531652420184142604e+00
2.621482414826548535e+00,1.739935003987843132e+01,-1.322723035654795432e+00
2.892066664047539870e+00,1.712876579065743954e+01,-9.704560860496753705e-01
3.067110408236575658e+00,1.695372204646840331e+01,-5.130251613434003710e-01
3.127644941627234942e+00,1.689318751307774491e+01,-3.869883885305636440e-16
3.425374112653149616e+00,1.719091668410365870e+01,0.000000000000000000e+00
3.364839579262490332e+00,1.725145121749431709e+01,5.130251613433999269e-01
3.189795835073454988e+00,1.742649496168335332e+01,9.704560860496750374e-01
2.919211585852463209e+00,1.769707921090434510e+01,1.322723035654795209e+00
2.582408833549829197e+00,1.803388196320698000e+01,1.531652420184142382e+00
2.215885382410700544e+00,1.840040541434610688e+01,1.574603498950538416e+00
1.859359735563319571e+00,1.875693106119348741e+01,1.446921856114991023e+00
1.551466978908998984e+00,1.906482381784780955e+01,1.162443778863548216e+00
1.325572070079591214e+00,1.929071872667721621e+01,7.519968809985764224e-01
1.206154227567418635e+00,1.941013656918939034e+01,2.600594526435597853e-01
1.503883398593333531e+00,1.970786574021530413e+01,-2.600594526435594522e-01
1.623301241105505888e+00,1.958844789770313355e+01,-7.519968809985760894e-01
1.849196149934912992e+00,1.936255298887372334e+01,-1.162443778863547550e+00
2.157088906589233801e+00,1.905466023221940475e+01,-1.446921856114990135e+00
2.513614553436614329e+00,1.869813458537202422e+01,-1.574603498950537972e+00
2.880138004575742983e+00,1.833161113423289379e+01,-1.531652420184142604e+00
3.216940756878377883e+00,1.799480838193025889e+01,-1.322723035654795432e+00
3.487525006099369662e+00,1.772422413270926711e+01,-9.704560860496753705e-01
3.662568750288405006e+00,1.754918038852023443e+01,-5.130251613434003710e-01
3.723103283679064290e+00,1.748864585512957248e+01,-3.869883885305636440e-16
4.020832454704978964e+00,1.778637502615548982e+01,0.000000000000000000e+00
3.960297921314319680e+00,1.784690955954614822e+01,5.130251613433999269e-01
3.785254177125284336e+00,1.802195330373518445e+01,9.704560860496750374e-01
3.514669927904292557e+00,1.829253755295617623e+01,1.322723035654795209e+00
3.177867175601658545e+00,1.862934030525880758e+01,1.531652420184142382e+00
2.811343724462529892e+00,1.899586375639793800e+01,1.574603498950538416e+00
2.454818077615149363e+00,1.935238940324531853e+01,1.446921856114991023e+00
2.146925320960828554e+00,1.966028215989963712e+01,1.162443778863548216e+00
1.921030412131420784e+00,1.988617706872904733e+01,7.519968809985764224e-01
1.801612569619248205e+00,2.000559491124121791e+01,2.600594526435597853e-01
2.099341740645162879e+00,2.030332408226713525e+01,-2.600594526435594522e-01
2.218759583157335236e+00,2.018390623975496112e+01,-7.519968809985760894e-01
2.444654491986742784e+00,1.995801133092555446e+01,-1.162443778863547550e+00
2.752547248641063149e+00,1.965011857427123232e+01,-1.446921856114990135e+00
3.109072895488444122e+00,1.929359292742385179e+01,-1.574603498950537972e+00
3.475596346627572331e+00,1.892706947628472491e+01,-1.531652420184142604e+00
3.812399098930207231e+00,1.859026672398209001e+01,-1.322723035654795432e+00
4.082983348151199010e+00,1.831968247476109823e+01,-9.704560860496753705e-01
4.258027092340234354e+00,1.814463873057206200e+01,-5.130251613434003710e-01
4.318561625730893638e+00,1.808410419718140361e+01,-3.869883885305636440e-16
4.616290796756808312e+00,1.838183336820731739e+01,0.000000000000000000e+00
4.555756263366149028e+00,1.844236790159797579e+01,5.130251613433999269e-01
4.380712519177113684e+00,1.861741164578701202e+01,9.704560860496750374e-01
4.110128269956122793e+00,1.888799589500800380e+01,1.322723035654795209e+00
3.773325517653487893e+00,1.922479864731063870e+01,1.531652420184142382e+00
3.406802066514359240e+00,1.959132209844976558e+01,1.574603498950538416e+00
3.050276419666978711e+00,1.994784774529714610e+01,1.446921856114991023e+00
2.742383663012657902e+00,2.025574050195146825e+01,1.162443778863548216e+00
2.516488754183250354e+00,2.048163541078087491e+01,7.519968809985764224e-01
2.397070911671077553e+00,2.060105325329304904e+01,2.600594526435597853e-01
2.694800082696992227e+00,2.089878242431896282e+01,-2.600594526435594522e-01
2.814217925209165028e+00,2.077936458180679224e+01,-7.519968809985760894e-01
3.040112834038572132e+00,2.055346967297738558e+01,-1.162443778863547550e+00
3.348005590692892497e+00,2.024557691632306344e+01,-1.446921856114990135e+00
3.704531237540273914e+00,1.988905126947568291e+01,-1.574603498950537972e+00
4.071054688679402567e+00,1.952252781833655604e+01,-1.531652420184142604e+00
4.407857440982036579e+00,1.918572506603392114e+01,-1.322723035654795432e+00
4.678441690203028358e+00,1.891514081681292936e+01,-9.704560860496753705e-01
4.853485434392063702e+00,1.874009707262389313e+01,-5.130251613434003710e-01
4.914019967782723874e+00,1.867956253923323118e+01,-3.869883885305636440e-16
5.211749138808637660e+00,1.897729171025914852e+01,0.000000000000000000e+00
5.151214605417978376e+00,1.903782624364980691e+01,5.130251613433999269e-01
4.976170861228943032e+00,1.921286998783884314e+01,9.704560860496750374e-01
4.705586612007952141e+00,1.948345423705983492e+01,1.322723035654795209e+00
4.368783859705317241e+00,1.982025698936246982e+01,1.531652420184142382e+00
4.002260408566188588e+00,2.018678044050159670e+01,1.574603498950538416e+00
3.645734761718808059e+00,2.054330608734897723e+01,1.446921856114991023e+00
